label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Cenchrus spinifex Cav.,Cenchrus spinifex,Cenchrus spinifex Cav.,Plantae Tracheophyta Liliopsida Poales Poaceae Cenchrus Cenchrus spinifex,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cenchrus tribuloides L.,Cenchrus tribuloides,Cenchrus tribuloides L.,Plantae Tracheophyta Liliopsida Poales Poaceae Cenchrus Cenchrus tribuloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Centaurea L.,Centaurea L.,Centaurea L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Centaurea calcitrapa L.,Centaurea calcitrapa,Centaurea calcitrapa L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea Centaurea calcitrapa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Centaurea cyanus L.,Centaurea cyanus,Centaurea cyanus L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea Centaurea cyanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Centaurea jacea L.,Centaurea jacea,Centaurea jacea L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea Centaurea jacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Centaurea nigra L.,Centaurea nigra,Centaurea nigra L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea Centaurea nigra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Centaurea nigrescens Willd.,Centaurea nigrescens,Centaurea nigrescens Willd.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea Centaurea nigrescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Centaurea solstitialis L.,Centaurea solstitialis,Centaurea solstitialis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea Centaurea solstitialis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Centaurea stoebe L.,Centaurea stoebe,Centaurea stoebe L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea Centaurea stoebe,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,Centaurea stoebe,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea Centaurea stoebe,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Centaurea transalpina Schleich. ex DC.,Centaurea nigrescens,Centaurea transalpina Schleich. ex DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea Centaurea nigrescens,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Centaurium Hill,Centaurium Hill,Centaurium Hill,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Centaurium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Centaurium erythraea Rafn,Centaurium erythraea,Centaurium erythraea Rafn,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Centaurium Centaurium erythraea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Centaurium Centaurium pulchellum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Centaurium spicatum (L.) Fritsch,Schenkia spicata,Centaurium spicatum (L.) Fritsch,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Schenkia Schenkia spicata,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Centella L.,Centella L.,Centella L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Centella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Centella erecta (L. f.) Fernald,Centella erecta,Centella erecta (L. f.) Fernald,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Centella Centella erecta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Centrosema (DC.) Benth.,Centrosema (DC.) Benth.,Centrosema (DC.) Benth.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Centrosema,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Centrosema virginianum (L.) Benth.,Centrosema virginianum,Centrosema virginianum (L.) Benth.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Centrosema Centrosema virginianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Cephalanthus L.,Cephalanthus L.,Cephalanthus L.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Cephalanthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cephalanthus occidentalis L.,Cephalanthus occidentalis,Cephalanthus occidentalis L.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Cephalanthus Cephalanthus occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cerastium L.,Cerastium L.,Cerastium L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Cerastium arvense L.,Cerastium arvense,Cerastium arvense L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium arvense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cerastium arvense L. ssp. velutinum (Raf.) Ugborogho,Cerastium velutinum,Cerastium arvense L. ssp. velutinum (Raf.) Ugborogho,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium velutinum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Cerastium arvense L. ssp. velutinum (Raf.) Ugborogho var. velutinum (Raf.) Britton,Cerastium velutinum,Cerastium arvense L. ssp. velutinum (Raf.) Ugborogho var. velutinum (Raf.) Britton,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium velutinum,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_SIMPLE
Cerastium brachypetalum Pers.,Cerastium brachypetalum,Cerastium brachypetalum Pers.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium brachypetalum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cerastium brachypodum (Engelm. ex A. Gray) B.L. Rob.,Cerastium brachypodum,Cerastium brachypodum (Engelm. ex A. Gray) B.L. Rob.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium brachypodum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cerastium fontanum Baumg.,Cerastium fontanum,Cerastium fontanum Baumg.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium fontanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cerastium fontanum Baumg. ssp. vulgare (Hartm.) Greuter & Burdet,Cerastium holosteoides,Cerastium fontanum Baumg. ssp. vulgare (Hartm.) Greuter & Burdet,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium holosteoides,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Cerastium glomeratum Thuill.,Cerastium glomeratum,Cerastium glomeratum Thuill.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium glomeratum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cerastium nutans Raf.,Cerastium nutans,Cerastium nutans Raf.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium nutans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cerastium nutans Raf. var. nutans,Cerastium nutans,Cerastium nutans Raf. var. nutans,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium nutans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cerastium pumilum W. Curtis,Cerastium pumilum,Cerastium pumilum W. Curtis,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium pumilum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cerastium semidecandrum L.,Cerastium semidecandrum,Cerastium semidecandrum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium Cerastium semidecandrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ceratophyllum L.,Ceratophyllum L.,Ceratophyllum L.,Plantae Tracheophyta Magnoliopsida Ceratophyllales Ceratophyllaceae Ceratophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ceratophyllum demersum L.,Ceratophyllum demersum,Ceratophyllum demersum L.,Plantae Tracheophyta Magnoliopsida Ceratophyllales Ceratophyllaceae Ceratophyllum Ceratophyllum demersum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ceratophyllum echinatum A. Gray,Ceratophyllum echinatum,Ceratophyllum echinatum A. Gray,Plantae Tracheophyta Magnoliopsida Ceratophyllales Ceratophyllaceae Ceratophyllum Ceratophyllum echinatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cercis L.,Cercis L.,Cercis L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Cercis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Cercis canadensis L.,Cercis canadensis,Cercis canadensis L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Cercis Cercis canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Cercis canadensis L. var. canadensis,Cercis canadensis,Cercis canadensis L. var. canadensis,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Cercis Cercis canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chaenomeles Lindl.,Chaenomeles Lindl.,Chaenomeles Lindl.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Chaenomeles,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Chaenomeles speciosa (Sweet) Nakai,Chaenomeles speciosa,Chaenomeles speciosa (Sweet) Nakai,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Chaenomeles Chaenomeles speciosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chaenorhinum (DC.) Rchb.,Chaenorhinum (DC.) Rchb.,Chaenorhinum (DC.) Rchb.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chaenorhinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Chaenorhinum minus (L.) Lange,Chaenorhinum minus,Chaenorhinum minus (L.) Lange,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chaenorhinum Chaenorhinum minus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chaerophyllum L.,Chaerophyllum L.,Chaerophyllum L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Chaerophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chaerophyllum procumbens (L.) Crantz,Chaerophyllum procumbens,Chaerophyllum procumbens (L.) Crantz,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Chaerophyllum Chaerophyllum procumbens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chaerophyllum procumbens (L.) Crantz var. procumbens,Chaerophyllum procumbens,Chaerophyllum procumbens (L.) Crantz var. procumbens,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Chaerophyllum Chaerophyllum procumbens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chaerophyllum procumbens (L.) Crantz var. shortii Torr. & A. Gray,Chaerophyllum procumbens,Chaerophyllum procumbens (L.) Crantz var. shortii Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Chaerophyllum Chaerophyllum procumbens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chaerophyllum tainturieri Hook.,Chaerophyllum tainturieri,Chaerophyllum tainturieri Hook.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Chaerophyllum Chaerophyllum tainturieri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chaerophyllum tainturieri Hook. var. tainturieri,Chaerophyllum tainturieri Hook. var. tainturieri,Chaerophyllum tainturieri Hook. var. tainturieri,Plantae Chaerophyllum Chaerophyllum tainturieri Hook. var. tainturieri,FORCE_ACCEPTED
Chaiturus Willd.,Chaiturus Willd.,Chaiturus Willd.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Chaiturus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chaiturus marrubiastrum (L.) Rchb.,Chaiturus marrubiastrum,Chaiturus marrubiastrum (L.) Rchb.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Chaiturus Chaiturus marrubiastrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chamaecrista (L.) Moench,Chamaecrista (L.) Moench,Chamaecrista (L.) Moench,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Chamaecrista,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Chamaecrista fasciculata (Michx.) Greene,Chamaecrista fasciculata,Chamaecrista fasciculata (Michx.) Greene,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Chamaecrista Chamaecrista fasciculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chamaecrista fasciculata (Michx.) Greene var. fasciculata,Chamaecrista fasciculata,Chamaecrista fasciculata (Michx.) Greene var. fasciculata,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Chamaecrista Chamaecrista fasciculata,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Chamaecrista fasciculata (Michx.) Greene var. macrosperma (Fernald) C.F. Reed,Chamaecrista fasciculata (Michx.) Greene var. macrosperma (Fernald) C.F. Reed,Chamaecrista fasciculata (Michx.) Greene var. macrosperma (Fernald) C.F. Reed,Plantae Chamaecrista Chamaecrista fasciculata (Michx.) Greene var. macrosperma (Fernald) C.F. Reed,FORCE_ACCEPTED
Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans,Chamaecrista nictitans (L.) Moench,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Chamaecrista Chamaecrista nictitans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chamaecrista nictitans (L.) Moench ssp. nictitans,Chamaecrista nictitans,Chamaecrista nictitans (L.) Moench ssp. nictitans,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Chamaecrista Chamaecrista nictitans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chamaecrista nictitans (L.) Moench ssp. nictitans var. nictitans,Chamaecrista nictitans,Chamaecrista nictitans (L.) Moench ssp. nictitans var. nictitans,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Chamaecrista Chamaecrista nictitans,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Chamaecyparis Spach,Chamaecyparis Spach,Chamaecyparis Spach,Plantae Tracheophyta Pinopsida Pinales Cupressaceae Chamaecyparis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
"Chamaecyparis thyoides (L.) Britton, Sterns & Poggenb.",Chamaecyparis thyoides,"Chamaecyparis thyoides (L.) Britton, Sterns & Poggenb.",Plantae Tracheophyta Pinopsida Pinales Cupressaceae Chamaecyparis Chamaecyparis thyoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Chamaelirium Willd.,Chamaelirium Willd.,Chamaelirium Willd.,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Chamaelirium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chamaelirium luteum (L.) A. Gray,Chamaelirium luteum,Chamaelirium luteum (L.) A. Gray,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Chamaelirium Chamaelirium luteum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chamaesyce Gray,Chamaesyce Gray,Chamaesyce Gray,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Chamaesyce,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chamaesyce bombensis (Jacq.) Dugand,Euphorbia bombensis,Chamaesyce bombensis (Jacq.) Dugand,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia Euphorbia bombensis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chamaesyce humistrata (Engelm. ex A. Gray) Small,Euphorbia humistrata,Chamaesyce humistrata (Engelm. ex A. Gray) Small,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia Euphorbia humistrata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chamaesyce maculata (L.) Small,Euphorbia maculata,Chamaesyce maculata (L.) Small,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia Euphorbia maculata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chamaesyce nutans (Lag.) Small,Euphorbia nutans,Chamaesyce nutans (Lag.) Small,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia Euphorbia nutans,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Chamaesyce polygonifolia (L.) Small,Euphorbia polygonifolia,Chamaesyce polygonifolia (L.) Small,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia Euphorbia polygonifolia,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chamaesyce prostrata (Aiton) Small,Euphorbia prostrata,Chamaesyce prostrata (Aiton) Small,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia Euphorbia prostrata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chamaesyce vermiculata (Raf.) House,Euphorbia vermiculata,Chamaesyce vermiculata (Raf.) House,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia Euphorbia vermiculata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chamerion Raf. ex Holub,Chamerion Raf. ex Holub,Chamerion Raf. ex Holub,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Chamerion,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chamerion angustifolium (L.) Holub,Chamaenerion angustifolium,Chamerion angustifolium (L.) Holub,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Chamaenerion Chamaenerion angustifolium,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch,Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch,Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch,Plantae Chamerion Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch,FORCE_ACCEPTED
Chasmanthium Link,Chasmanthium Link,Chasmanthium Link,Plantae Tracheophyta Liliopsida Poales Poaceae Chasmanthium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chasmanthium latifolium (Michx.) Yates,Chasmanthium latifolium,Chasmanthium latifolium (Michx.) Yates,Plantae Tracheophyta Liliopsida Poales Poaceae Chasmanthium Chasmanthium latifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chasmanthium laxum (L.) Yates,Chasmanthium laxum,Chasmanthium laxum (L.) Yates,Plantae Tracheophyta Liliopsida Poales Poaceae Chasmanthium Chasmanthium laxum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chasmanthium sessiliflorum (Poir.) Yates,Chasmanthium laxum,Chasmanthium sessiliflorum (Poir.) Yates,Plantae Tracheophyta Liliopsida Poales Poaceae Chasmanthium Chasmanthium laxum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Cheilanthes Sw.,Cheilanthes Sw.,Cheilanthes Sw.,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Cheilanthes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cheilanthes alabamensis (Buckley) Kunze,Myriopteris alabamensis,Cheilanthes alabamensis (Buckley) Kunze,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Myriopteris Myriopteris alabamensis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Cheilanthes eatonii Baker,Myriopteris rufa,Cheilanthes eatonii Baker,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Myriopteris Myriopteris rufa,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Cheilanthes feei T. Moore,Myriopteris gracilis,Cheilanthes feei T. Moore,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Myriopteris Myriopteris gracilis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Cheilanthes lanosa (Michx.) D.C. Eaton,Cheilanthes lanosa (Michx.) D.C. Eaton,Cheilanthes lanosa (Michx.) D.C. Eaton,Plantae Cheilanthes Cheilanthes lanosa (Michx.) D.C. Eaton,FORCE_ACCEPTED
Cheilanthes tomentosa Link,Myriopteris tomentosa,Cheilanthes tomentosa Link,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Myriopteris Myriopteris tomentosa,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chelidonium L.,Chelidonium L.,Chelidonium L.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Chelidonium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Chelidonium majus L.,Chelidonium majus,Chelidonium majus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Chelidonium Chelidonium majus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Chelidonium majus L. var. majus,Chelidonium majus,Chelidonium majus L. var. majus,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Chelidonium Chelidonium majus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Chelone L.,Chelone L.,Chelone L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chelone,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Chelone cuthbertii Small,Chelone cuthbertii,Chelone cuthbertii Small,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chelone Chelone cuthbertii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chelone glabra L.,Chelone glabra,Chelone glabra L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chelone Chelone glabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chelone lyonii Pursh,Chelone lyonii,Chelone lyonii Pursh,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chelone Chelone lyonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chelone obliqua L.,Chelone obliqua,Chelone obliqua L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chelone Chelone obliqua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Chelone obliqua L. var. obliqua,Chelone obliqua,Chelone obliqua L. var. obliqua,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chelone Chelone obliqua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chenopodium L.,Chenopodium L.,Chenopodium L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Chenopodium album L.,Chenopodium album,Chenopodium album L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium Chenopodium album,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chenopodium album L. var. album,Chenopodium album,Chenopodium album L. var. album,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium Chenopodium album,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chenopodium album L. var. missouriense (Aellen) I.J. Bassett & C.W. Crompton,Chenopodium album,Chenopodium album L. var. missouriense (Aellen) I.J. Bassett & C.W. Crompton,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium Chenopodium album,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chenopodium berlandieri Moq.,Chenopodium berlandieri,Chenopodium berlandieri Moq.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium Chenopodium berlandieri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chenopodium berlandieri Moq. var. berlandieri,Chenopodium berlandieri,Chenopodium berlandieri Moq. var. berlandieri,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium Chenopodium berlandieri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chenopodium berlandieri Moq. var. boscianum (Moq.) Wahl,Chenopodium berlandieri,Chenopodium berlandieri Moq. var. boscianum (Moq.) Wahl,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium Chenopodium berlandieri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
