label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Dianthus barbatus L.,Dianthus barbatus,Dianthus barbatus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Dianthus barbatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dianthus deltoides L.,Dianthus deltoides,Dianthus deltoides L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Dianthus deltoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dicentra Bernh.,Dicentra ,Dicentra Bernh.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Dicentra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dicentra uniflora Kellogg,Dicentra uniflora,Dicentra uniflora Kellogg,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Dicentra uniflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium (Hitchc. & Chase) Gould,Dichanthelium ,Dichanthelium (Hitchc. & Chase) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium acuminatum (Sw.) Gould & C.A. Clark,Dichanthelium acuminatum,Dichanthelium acuminatum (Sw.) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium acuminatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann,Dichanthelium lanuginosum,Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium lanuginosum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. sericeum (Schmoll) Freckmann,Dichanthelium thermale,Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. sericeum (Schmoll) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium thermale,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Dichanthelium depauperatum (Muhl.) Gould,Dichanthelium depauperatum,Dichanthelium depauperatum (Muhl.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium depauperatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium linearifolium (Scribn. ex Nash) Gould,Dichanthelium linearifolium,Dichanthelium linearifolium (Scribn. ex Nash) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium linearifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium oligosanthes (Schult.) Gould,Dichanthelium oligosanthes,Dichanthelium oligosanthes (Schult.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium oligosanthes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould,Dichanthelium scribnerianum,Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium scribnerianum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Dichanthelium wilcoxianum (Vasey) Freckmann,Dichanthelium wilcoxianum,Dichanthelium wilcoxianum (Vasey) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium wilcoxianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dicoria Torr. ex A. Gray,Dicoria ,Dicoria Torr. ex A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Dicoria,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Dicoria canescens A. Gray,Dicoria canescens,Dicoria canescens A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Dicoria canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Digitalis L.,Digitalis ,Digitalis L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Digitalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Digitalis purpurea L.,Digitalis purpurea,Digitalis purpurea L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Digitalis purpurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Digitaria Haller,Digitaria ,Digitaria Haller,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Digitaria californica (Benth.) Henr.,Digitaria californica,Digitaria californica (Benth.) Henr.,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria californica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Digitaria ischaemum (Schreb.) Schreb. ex Muhl.,Digitaria ischaemum,Digitaria ischaemum (Schreb.) Schreb. ex Muhl.,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria ischaemum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Digitaria pubiflora (Vasey) Wipff,Digitaria pubiflora,Digitaria pubiflora (Vasey) Wipff,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria pubiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dimorphocarpa Rollins,Dimorphocarpa ,Dimorphocarpa Rollins,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Dimorphocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dimorphocarpa wislizeni (Engelm.) Rollins,Dimorphocarpa wislizenii,Dimorphocarpa wislizeni (Engelm.) Rollins,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Dimorphocarpa wislizenii,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
Diplotaxis DC.,Diplotaxis ,Diplotaxis DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Diplotaxis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diplotaxis muralis (L.) DC.,Diplotaxis muralis,Diplotaxis muralis (L.) DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Diplotaxis muralis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dipsacus L.,Dipsacus ,Dipsacus L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Dipsacus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dipsacus fullonum L.,Dipsacus fullonum,Dipsacus fullonum L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Dipsacus fullonum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dipsacus laciniatus L.,Dipsacus laciniatus,Dipsacus laciniatus L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Dipsacus laciniatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Distichlis Raf.,Distichlis ,Distichlis Raf.,Plantae Tracheophyta Liliopsida Poales Poaceae Distichlis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Distichlis spicata (L.) Greene,Distichlis spicata,Distichlis spicata (L.) Greene,Plantae Tracheophyta Liliopsida Poales Poaceae Distichlis spicata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dodecatheon L.,Dodecatheon ,Dodecatheon L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Dodecatheon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dodecatheon pulchellum (Raf.) Merr.,Dodecatheon pulchellum,Dodecatheon pulchellum (Raf.) Merr.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Dodecatheon pulchellum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba L.,Draba ,Draba L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba albertina Greene,Draba albertina,Draba albertina Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba albertina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba aurea Vahl ex Hornem.,Draba aurea,Draba aurea Vahl ex Hornem.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba aurea,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Draba borealis DC.,Draba borealis,Draba borealis DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba borealis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba breweri S. Watson,Draba breweri,Draba breweri S. Watson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba breweri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba crassa Rydb.,Draba crassa,Draba crassa Rydb.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba crassa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba crassifolia Graham,Draba crassifolia,Draba crassifolia Graham,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba crassifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba cuneifolia Nutt. ex Torr. & A. Gray,Tomostima cuneifolia,Draba cuneifolia Nutt. ex Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Tomostima cuneifolia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Draba exunguiculata (O.E. Schulz) C.L. Hitchc.,Draba exunguiculata,Draba exunguiculata (O.E. Schulz) C.L. Hitchc.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba exunguiculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba fladnizensis Wulfen,Draba fladnizensis,Draba fladnizensis Wulfen,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba fladnizensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba globosa Payson,Draba globosa,Draba globosa Payson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba globosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba graminea Greene,Draba graminea,Draba graminea Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba graminea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba grayana (Rydb.) C.L. Hitchc.,Draba grayana,Draba grayana (Rydb.) C.L. Hitchc.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba grayana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba helleriana Greene,Draba helleriana,Draba helleriana Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba helleriana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba incerta Payson,Draba incerta,Draba incerta Payson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba incerta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Draba lonchocarpa Rydb.,Draba lonchocarpa,Draba lonchocarpa Rydb.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba lonchocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba macounii O.E. Schulz,Draba macounii,Draba macounii O.E. Schulz,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba macounii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba nemorosa L.,Draba nemorosa,Draba nemorosa L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba nemorosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Draba oligosperma Hook.,Draba oligosperma,Draba oligosperma Hook.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba oligosperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Draba porsildii G. Mulligan,Draba porsildii,Draba porsildii G. Mulligan,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba porsildii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba rectifructa C.L. Hitchc.,Draba rectifructa,Draba rectifructa C.L. Hitchc.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba rectifructa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba reptans (Lam.) Fernald,Tomostima reptans,Draba reptans (Lam.) Fernald,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Tomostima reptans,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Draba smithii Gilg ex O.E. Schulz,Draba smithii,Draba smithii Gilg ex O.E. Schulz,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba smithii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba spectabilis Greene,Draba spectabilis,Draba spectabilis Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba spectabilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba streptobrachia R.A. Price,Draba streptobrachia,Draba streptobrachia R.A. Price,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba streptobrachia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba streptocarpa A. Gray,Draba streptocarpa,Draba streptocarpa A. Gray,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba streptocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba ventosa A. Gray,Draba ventosa,Draba ventosa A. Gray,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba ventosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba weberi R.A. Price & Rollins,Draba weberi,Draba weberi R.A. Price & Rollins,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba weberi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dracocephalum L.,Dracocephalum ,Dracocephalum L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Dracocephalum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dracocephalum parviflorum Nutt.,Dracocephalum parviflorum,Dracocephalum parviflorum Nutt.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Dracocephalum parviflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Drosera L.,Drosera ,Drosera L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Droseraceae Drosera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Drosera anglica Huds.,Drosera anglica,Drosera anglica Huds.,Plantae Tracheophyta Magnoliopsida Caryophyllales Droseraceae Drosera anglica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Drosera rotundifolia L.,Drosera rotundifolia,Drosera rotundifolia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Droseraceae Drosera rotundifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dryas L.,Dryas ,Dryas L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Dryas,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dryas octopetala L.,Dryas octopetala,Dryas octopetala L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Dryas octopetala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Drymaria Willd. ex Schult.,Drymaria ,Drymaria Willd. ex Schult.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Drymaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Drymaria effusa A. Gray,Drymaria effusa,Drymaria effusa A. Gray,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Drymaria effusa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Drymaria leptophylla (Cham. & Schltdl.) Fenzl ex Rohrb.,Drymaria leptophylla,Drymaria leptophylla (Cham. & Schltdl.) Fenzl ex Rohrb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Drymaria leptophylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dryopteris Adans.,Dryopteris ,Dryopteris Adans.,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dryopteris expansa (C. Presl) Fraser-Jenkins & Jermy,Dryopteris expansa,Dryopteris expansa (C. Presl) Fraser-Jenkins & Jermy,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris expansa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dryopteris filix-mas (L.) Schott,Dryopteris filix-mas,Dryopteris filix-mas (L.) Schott,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris filix-mas,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dysphania ambrosioides (L.) Mosyakin & Clemants,Dysphania ambrosioides,Dysphania ambrosioides (L.) Mosyakin & Clemants,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Dysphania ambrosioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dysphania botrys (L.) Mosyakin & Clemants,Dysphania botrys,Dysphania botrys (L.) Mosyakin & Clemants,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Dysphania botrys,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dysphania graveolens (Willd.) Mosyakin & Clemants,Dysphania graveolens,Dysphania graveolens (Willd.) Mosyakin & Clemants,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Dysphania graveolens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dyssodia Cav.,Dyssodia ,Dyssodia Cav.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Dyssodia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dyssodia papposa (Vent.) Hitchc.,Dyssodia papposa,Dyssodia papposa (Vent.) Hitchc.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Dyssodia papposa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Echinacea Moench,Echinacea ,Echinacea Moench,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Echinacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinacea angustifolia DC.,Echinacea angustifolia,Echinacea angustifolia DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Echinacea angustifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinacea purpurea (L.) Moench,Echinacea purpurea,Echinacea purpurea (L.) Moench,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Echinacea purpurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinocereus Engelm.,Echinocereus ,Echinocereus Engelm.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Echinocereus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinocereus coccineus Engelm.,Echinocereus coccineus,Echinocereus coccineus Engelm.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Echinocereus coccineus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage,Echinocereus fendleri,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Echinocereus fendleri,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage,Echinocereus reichenbachii,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Echinocereus reichenbachii,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Echinocereus triglochidiatus Engelm.,Echinocereus triglochidiatus,Echinocereus triglochidiatus Engelm.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Echinocereus triglochidiatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinocereus viridiflorus Engelm.,Echinocereus viridiflorus,Echinocereus viridiflorus Engelm.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Echinocereus viridiflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinochloa P. Beauv.,Echinochloa ,Echinochloa P. Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Echinochloa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinochloa crus-pavonis (Kunth) Schult.,Echinochloa crus-pavonis,Echinochloa crus-pavonis (Kunth) Schult.,Plantae Tracheophyta Liliopsida Poales Poaceae Echinochloa crus-pavonis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinochloa frumentacea Link,Echinochloa frumentacea,Echinochloa frumentacea Link,Plantae Tracheophyta Liliopsida Poales Poaceae Echinochloa frumentacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinochloa muricata (P. Beauv.) Fernald,Echinochloa muricata,Echinochloa muricata (P. Beauv.) Fernald,Plantae Tracheophyta Liliopsida Poales Poaceae Echinochloa muricata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinocystis Torr. & A. Gray,Echinocystis ,Echinocystis Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Cucurbitales Cucurbitaceae Echinocystis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Echinocystis lobata (Michx.) Torr. & A. Gray,Echinocystis lobata,Echinocystis lobata (Michx.) Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Cucurbitales Cucurbitaceae Echinocystis lobata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinops L.,Echinops ,Echinops L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Echinops,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Echinops sphaerocephalus L.,Echinops sphaerocephalus,Echinops sphaerocephalus L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Echinops sphaerocephalus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Echium L.,Echium ,Echium L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Echium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echium vulgare L.,Echium vulgare,Echium vulgare L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Echium vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Egeria densa Planch.,Elodea densa,Egeria densa Planch.,Plantae Tracheophyta Liliopsida Alismatales Hydrocharitaceae Elodea densa,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Eichhornia Kunth,Pontederia ,Eichhornia Kunth,Plantae Tracheophyta Liliopsida Commelinales Pontederiaceae Pontederia,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Eichhornia crassipes (Mart.) Solms,Pontederia crassipes,Eichhornia crassipes (Mart.) Solms,Plantae Tracheophyta Liliopsida Commelinales Pontederiaceae Pontederia crassipes,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Elaeagnus L.,Elaeagnus ,Elaeagnus L.,Plantae Tracheophyta Magnoliopsida Rosales Elaeagnaceae Elaeagnus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Elaeagnus angustifolia L.,Elaeagnus angustifolia,Elaeagnus angustifolia L.,Plantae Tracheophyta Magnoliopsida Rosales Elaeagnaceae Elaeagnus angustifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elaeagnus commutata Bernh. ex Rydb.,Elaeagnus commutata,Elaeagnus commutata Bernh. ex Rydb.,Plantae Tracheophyta Magnoliopsida Rosales Elaeagnaceae Elaeagnus commutata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elatine L.,Elatine ,Elatine L.,Plantae Tracheophyta Magnoliopsida Malpighiales Elatinaceae Elatine,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elatine brachysperma A. Gray,Elatine brachysperma,Elatine brachysperma A. Gray,Plantae Tracheophyta Magnoliopsida Malpighiales Elatinaceae Elatine brachysperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Elatine rubella Rydb.,Elatine rubella,Elatine rubella Rydb.,Plantae Tracheophyta Magnoliopsida Malpighiales Elatinaceae Elatine rubella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eleocharis R. Br.,Eleocharis ,Eleocharis R. Br.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eleocharis acicularis (L.) Roem. & Schult.,Eleocharis acicularis,Eleocharis acicularis (L.) Roem. & Schult.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis acicularis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Eleocharis atropurpurea (Retz.) J. Presl & C. Presl,Eleocharis atropurpurea,Eleocharis atropurpurea (Retz.) J. Presl & C. Presl,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis atropurpurea,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Eleocharis bolanderi A. Gray,Eleocharis bolanderi,Eleocharis bolanderi A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis bolanderi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eleocharis compressa Sull.,Eleocharis compressa,Eleocharis compressa Sull.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis compressa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
