label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Deutzia scabra Thunb.,Deutzia scabra,Deutzia scabra Thunb.,Plantae Tracheophyta Magnoliopsida Cornales Hydrangeaceae Deutzia scabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diamorpha Nutt.,Sedum ,Diamorpha Nutt.,Plantae Tracheophyta Magnoliopsida Saxifragales Crassulaceae Sedum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Diamorpha smallii Britton ex Small,Sedum smallii,Diamorpha smallii Britton ex Small,Plantae Tracheophyta Magnoliopsida Saxifragales Crassulaceae Sedum smallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dianthus L.,Dianthus ,Dianthus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Dianthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dianthus armeria L.,Dianthus armeria,Dianthus armeria L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Dianthus armeria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dianthus barbatus L.,Dianthus barbatus,Dianthus barbatus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Dianthus barbatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dianthus deltoides L.,Dianthus deltoides,Dianthus deltoides L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Dianthus deltoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diarrhena P. Beauv.,Diarrhena ,Diarrhena P. Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Diarrhena,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Diarrhena americana P. Beauv.,Diarrhena americana,Diarrhena americana P. Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Diarrhena americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Diarrhena obovata (Gleason) Brandenburg,Diarrhena obovata,Diarrhena obovata (Gleason) Brandenburg,Plantae Tracheophyta Liliopsida Poales Poaceae Diarrhena obovata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dicentra Bernh.,Dicentra ,Dicentra Bernh.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Dicentra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dicentra canadensis (Goldie) Walp.,Dicentra canadensis,Dicentra canadensis (Goldie) Walp.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Dicentra canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dicentra cucullaria (L.) Bernh.,Dicentra cucullaria,Dicentra cucullaria (L.) Bernh.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Dicentra cucullaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dicentra eximia (Ker Gawl.) Torr.,Dicentra eximia,Dicentra eximia (Ker Gawl.) Torr.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Dicentra eximia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium (Hitchc. & Chase) Gould,Dichanthelium ,Dichanthelium (Hitchc. & Chase) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark,Dichanthelium aciculare,Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium aciculare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium acuminatum (Sw.) Gould & C.A. Clark,Dichanthelium acuminatum,Dichanthelium acuminatum (Sw.) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium acuminatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann,Dichanthelium lanuginosum,Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium lanuginosum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. lindheimeri (Nash) Gould & C.A. Clark,Dichanthelium lindheimeri,Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. lindheimeri (Nash) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium lindheimeri,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Dichanthelium boreale (Nash) Freckmann,Dichanthelium boreale,Dichanthelium boreale (Nash) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium boreale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium boscii (Poir.) Gould & C.A. Clark,Dichanthelium boscii,Dichanthelium boscii (Poir.) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium boscii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium clandestinum (L.) Gould,Dichanthelium clandestinum,Dichanthelium clandestinum (L.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium clandestinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum,Dichanthelium commutatum (Schult.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium commutatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium consanguineum (Kunth) Gould & C.A. Clark,Dichanthelium consanguineum,Dichanthelium consanguineum (Kunth) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium consanguineum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium depauperatum (Muhl.) Gould,Dichanthelium depauperatum,Dichanthelium depauperatum (Muhl.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium depauperatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum,Dichanthelium dichotomum (L.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium dichotomum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium latifolium (L.) Gould & C.A. Clark,Dichanthelium latifolium,Dichanthelium latifolium (L.) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium latifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dichanthelium laxiflorum (Lam.) Gould,Dichanthelium laxiflorum,Dichanthelium laxiflorum (Lam.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium laxiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium leucothrix (Nash) Freckmann,Dichanthelium leucothrix,Dichanthelium leucothrix (Nash) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium leucothrix,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium linearifolium (Scribn. ex Nash) Gould,Dichanthelium linearifolium,Dichanthelium linearifolium (Scribn. ex Nash) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium linearifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium longiligulatum (Nash) Freckmann,Dichanthelium longiligulatum,Dichanthelium longiligulatum (Nash) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium longiligulatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium meridionale (Ashe) Freckmann,Dichanthelium meridionale,Dichanthelium meridionale (Ashe) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium meridionale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium oligosanthes (Schult.) Gould,Dichanthelium oligosanthes,Dichanthelium oligosanthes (Schult.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium oligosanthes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould,Dichanthelium scribnerianum,Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium scribnerianum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Dichanthelium ovale (Elliott) Gould & C.A. Clark,Dichanthelium ovale,Dichanthelium ovale (Elliott) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium ovale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium ravenelii (Scribn. & Merr.) Gould,Dichanthelium ravenelii,Dichanthelium ravenelii (Scribn. & Merr.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium ravenelii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium sabulorum (Lam.) Gould & C.A. Clark,Dichanthelium sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium sabulorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium scabriusculum (Elliott) Gould & C.A. Clark,Dichanthelium scabriusculum,Dichanthelium scabriusculum (Elliott) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium scabriusculum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium scoparium (Lam.) Gould,Dichanthelium scoparium,Dichanthelium scoparium (Lam.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium scoparium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium sphaerocarpon (Elliott) Gould,Dichanthelium sphaerocarpon,Dichanthelium sphaerocarpon (Elliott) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium sphaerocarpon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium spretum (Schult.) Freckmann,Dichanthelium spretum,Dichanthelium spretum (Schult.) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium spretum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium strigosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum,Dichanthelium villosissimum (Nash) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium villosissimum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium wrightianum (Scribn.) Freckmann,Dichanthelium wrightianum,Dichanthelium wrightianum (Scribn.) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium wrightianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichondra J.R. Forst. & G. Forst.,Dichondra ,Dichondra J.R. Forst. & G. Forst.,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Dichondra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichondra carolinensis Michx.,Dichondra carolinensis,Dichondra carolinensis Michx.,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Dichondra carolinensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dicliptera Juss.,Dicliptera ,Dicliptera Juss.,Plantae Tracheophyta Magnoliopsida Lamiales Acanthaceae Dicliptera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dicliptera brachiata (Pursh) Spreng.,Dicliptera brachiata,Dicliptera brachiata (Pursh) Spreng.,Plantae Tracheophyta Magnoliopsida Lamiales Acanthaceae Dicliptera brachiata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Didiplis Raf.,Didiplis ,Didiplis Raf.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Didiplis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Didiplis diandra (Nutt. ex DC.) Alph. Wood,Didiplis diandra,Didiplis diandra (Nutt. ex DC.) Alph. Wood,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Didiplis diandra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Diervilla Mill.,Diervilla ,Diervilla Mill.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Diervilla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Diervilla lonicera Mill.,Diervilla lonicera,Diervilla lonicera Mill.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Diervilla lonicera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Digitaria Haller,Digitaria ,Digitaria Haller,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Digitaria bicornis (Lam.) Roem. & Schult.,Digitaria bicornis,Digitaria bicornis (Lam.) Roem. & Schult.,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria bicornis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Digitaria ciliaris (Retz.) Koeler,Digitaria ciliaris,Digitaria ciliaris (Retz.) Koeler,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria ciliaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Digitaria filiformis (L.) Koeler,Digitaria filiformis,Digitaria filiformis (L.) Koeler,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria filiformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Digitaria ischaemum (Schreb.) Schreb. ex Muhl.,Digitaria ischaemum,Digitaria ischaemum (Schreb.) Schreb. ex Muhl.,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria ischaemum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Digitaria serotina (Walter) Michx.,Digitaria serotina,Digitaria serotina (Walter) Michx.,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria serotina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Digitaria villosa (Walter) Pers.,Digitaria villosa,Digitaria villosa (Walter) Pers.,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria villosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Diodia L.,Diodia ,Diodia L.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Diodia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diodia radula Cham. & Schltdl.,Hexasepalum radulum,Diodia radula Cham. & Schltdl.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Hexasepalum radulum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Diodia teres Walter,Hexasepalum teres,Diodia teres Walter,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Hexasepalum teres,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Diodia virginiana L.,Diodia virginiana,Diodia virginiana L.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Diodia virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dioscorea L.,Dioscorea ,Dioscorea L.,Plantae Tracheophyta Liliopsida Dioscoreales Dioscoreaceae Dioscorea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dioscorea oppositifolia L.,Dioscorea oppositifolia,Dioscorea oppositifolia L.,Plantae Tracheophyta Liliopsida Dioscoreales Dioscoreaceae Dioscorea oppositifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dioscorea quaternata J.F. Gmel.,Dioscorea quaternata,Dioscorea quaternata J.F. Gmel.,Plantae Tracheophyta Liliopsida Dioscoreales Dioscoreaceae Dioscorea quaternata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dioscorea villosa L.,Dioscorea villosa,Dioscorea villosa L.,Plantae Tracheophyta Liliopsida Dioscoreales Dioscoreaceae Dioscorea villosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diospyros L.,Diospyros ,Diospyros L.,Plantae Tracheophyta Magnoliopsida Ericales Ebenaceae Diospyros,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Diospyros virginiana L.,Diospyros virginiana,Diospyros virginiana L.,Plantae Tracheophyta Magnoliopsida Ericales Ebenaceae Diospyros virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Diphylleia Michx.,Diphylleia ,Diphylleia Michx.,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Diphylleia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diphylleia cymosa Michx.,Diphylleia cymosa,Diphylleia cymosa Michx.,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Diphylleia cymosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Diplazium Sw.,Diplazium ,Diplazium Sw.,Plantae Tracheophyta Polypodiopsida Polypodiales Athyriaceae Diplazium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diplazium pycnocarpon (Spreng.) Broun,Homalosorus pycnocarpos,Diplazium pycnocarpon (Spreng.) Broun,Plantae Tracheophyta Polypodiopsida Polypodiales Diplaziopsidaceae Homalosorus pycnocarpos,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Diplotaxis DC.,Diplotaxis ,Diplotaxis DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Diplotaxis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diplotaxis muralis (L.) DC.,Diplotaxis muralis,Diplotaxis muralis (L.) DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Diplotaxis muralis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diplotaxis tenuifolia (L.) DC.,Diplotaxis tenuifolia,Diplotaxis tenuifolia (L.) DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Diplotaxis tenuifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dipsacus L.,Dipsacus ,Dipsacus L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Dipsacus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dipsacus fullonum L.,Dipsacus fullonum,Dipsacus fullonum L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Dipsacus fullonum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dipsacus laciniatus L.,Dipsacus laciniatus,Dipsacus laciniatus L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Dipsacus laciniatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dipsacus sativus (L.) Honck.,Dipsacus sativus,Dipsacus sativus (L.) Honck.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Dipsacus sativus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dirca L.,Dirca ,Dirca L.,Plantae Tracheophyta Magnoliopsida Malvales Thymelaeaceae Dirca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dirca palustris L.,Dirca palustris,Dirca palustris L.,Plantae Tracheophyta Magnoliopsida Malvales Thymelaeaceae Dirca palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Distichlis Raf.,Distichlis ,Distichlis Raf.,Plantae Tracheophyta Liliopsida Poales Poaceae Distichlis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Distichlis spicata (L.) Greene,Distichlis spicata,Distichlis spicata (L.) Greene,Plantae Tracheophyta Liliopsida Poales Poaceae Distichlis spicata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dodecatheon L.,Dodecatheon ,Dodecatheon L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Dodecatheon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dodecatheon meadia L.,Dodecatheon meadia,Dodecatheon meadia L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Dodecatheon meadia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Doellingeria Nees,Doellingeria ,Doellingeria Nees,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Doellingeria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Doellingeria infirma (Michx.) Greene,Doellingeria infirma,Doellingeria infirma (Michx.) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Doellingeria infirma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Doellingeria umbellata (Mill.) Nees,Doellingeria umbellata,Doellingeria umbellata (Mill.) Nees,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Doellingeria umbellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba L.,Draba ,Draba L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba brachycarpa Nutt. ex Torr. & A. Gray,Draba brachycarpa,Draba brachycarpa Nutt. ex Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba brachycarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Draba ramosissima Desv.,Draba ramosissima,Draba ramosissima Desv.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba ramosissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Draba verna L.,Draba verna,Draba verna L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba verna,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Drosera L.,Drosera ,Drosera L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Droseraceae Drosera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Drosera brevifolia Pursh,Drosera brevifolia,Drosera brevifolia Pursh,Plantae Tracheophyta Magnoliopsida Caryophyllales Droseraceae Drosera brevifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Drosera capillaris Poir.,Drosera capillaris,Drosera capillaris Poir.,Plantae Tracheophyta Magnoliopsida Caryophyllales Droseraceae Drosera capillaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Drosera intermedia Hayne,Drosera intermedia,Drosera intermedia Hayne,Plantae Tracheophyta Magnoliopsida Caryophyllales Droseraceae Drosera intermedia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Drosera rotundifolia L.,Drosera rotundifolia,Drosera rotundifolia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Droseraceae Drosera rotundifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dryopteris Adans.,Dryopteris ,Dryopteris Adans.,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dryopteris campyloptera Clarkson,Dryopteris campyloptera,Dryopteris campyloptera Clarkson,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris campyloptera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dryopteris carthusiana (Vill.) H.P. Fuchs,Dryopteris carthusiana,Dryopteris carthusiana (Vill.) H.P. Fuchs,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris carthusiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
"Dryopteris celsa (Wm. Palmer) Knowlt., Palmer & Pollard ex Small",Dryopteris celsa,"Dryopteris celsa (Wm. Palmer) Knowlt., Palmer & Pollard ex Small",Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris celsa,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Dryopteris cristata (L.) A. Gray,Dryopteris cristata,Dryopteris cristata (L.) A. Gray,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris cristata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dryopteris goldieana (Hook. ex Goldie) A. Gray,Dryopteris goldieana,Dryopteris goldieana (Hook. ex Goldie) A. Gray,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris goldieana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dryopteris intermedia (Muhl. ex Willd.) A. Gray,Dryopteris intermedia,Dryopteris intermedia (Muhl. ex Willd.) A. Gray,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris intermedia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dryopteris marginalis (L.) A. Gray,Dryopteris marginalis,Dryopteris marginalis (L.) A. Gray,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris marginalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dryopteris ×australis (Wherry) Small (pro sp.) [celsa × ludoviciana],Dryopteris australis,Dryopteris ×australis (Wherry) Small (pro sp.) [celsa × ludoviciana],Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris australis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
